"x","y","z"
-0.185405813955324,-0.6662895728269,"A"
0.102535998664685,0.868828420154103,"A"
-3.02035345713093,0.620008113994784,"A"
-3.85527192652971,0.799954071121672,"A"
-1.93158343011257,2.58284120101842,"A"
-2.3476421650792,-0.161071319106509,"A"
-2.06617991182448,-0.112749144158464,"A"
-1.26773965756369,1.29552977090734,"A"
-2.57265391043378,0.940047445316228,"A"
-1.27328887884277,2.20988188233307,"A"
-1.14412111894517,2.21943028393591,"A"
-1.81609490375854,1.79083914315873,"A"
-2.94719528680728,2.22911459327369,"A"
-3.49113105527937,1.69311743395563,"A"
-0.508271508923838,-0.844332144001148,"A"
-0.222925564123131,1.32000427087866,"A"
-0.808438631727814,1.03763423984763,"A"
-1.03321475896832,1.40301052395668,"A"
-1.94122665703845,1.45970690349828,"A"
-1.42866586040088,-0.232284487142279,"A"
-0.0781361120958226,2.00578324138488,"A"
-1.84900185817912,-1.08592551606416,"A"
-2.67794123322375,1.63355544592135,"A"
-2.90048196383019,1.05909131143591,"A"
-1.55162875902241,0.746320793227861,"A"
-1.64916856997215,0.656906745330231,"A"
-1.32267426067083,3.42564583059918,"A"
-3.10948736922611,2.18509385772811,"A"
-2.42903377461992,1.42568267050336,"A"
-1.02913962468591,2.34405548751449,"A"
-1.78298520723275,0.438253911130444,"A"
-0.925238247407945,0.322426277996862,"A"
-0.835710302139333,0.648374530458697,"A"
-1.31072201446266,1.9202009548624,"A"
0.398925068694424,1.78039645977561,"A"
-2.572978005065,2.96475767492286,"A"
-1.5680728353709,1.71150598547982,"A"
-1.85506314535703,1.87582789649468,"A"
-0.63674835204897,1.57931877394034,"A"
-3.02271762571578,2.44146694457381,"A"
-0.853346057732729,1.9475604873419,"A"
0.122531888610272,1.72994606254627,"A"
-1.5120679159174,1.57906324064048,"A"
-1.48223360228552,1.6129592218799,"A"
-1.69337931067471,0.853590853742866,"A"
-0.849775656812683,0.92095498495486,"A"
-1.81656346668662,1.47340803200254,"A"
-2.97716383932318,1.2802114856149,"A"
-3.74477260858202,1.50186923054565,"A"
-0.962607909329245,2.49425387541466,"A"
-1.35250991855549,-0.365703077380831,"B"
-1.20576665253764,-0.527383632710464,"B"
-0.738859592905952,-1.27134823068639,"B"
1.14458672350206,-0.250491964277981,"B"
1.56928990648075,-0.604952414901035,"B"
1.12327744912313,-0.911027759011917,"B"
0.0129153938521714,-0.595668140563707,"B"
-1.07057893017255,-0.313598990749808,"B"
0.29298651634141,-0.954805496074523,"B"
-2.57629185155521,-1.00736342987916,"B"
0.203904391311847,-1.19390263330519,"B"
1.3941257459358,-1.16861731969988,"B"
-0.736938063091092,-1.49290189434287,"B"
0.733517034648733,-0.330405941741473,"B"
1.33018083481433,-1.39005077410325,"B"
0.122514061936625,0.0694945432019716,"B"
0.824627231193308,-0.351535800516005,"B"
-0.35114489497299,-1.30107122395309,"B"
0.364938203415109,-0.678272371836068,"B"
-1.79528245538744,-1.52078665711456,"B"
-0.00754442880275663,-0.83819935678876,"B"
0.540391885980767,-0.857508973493155,"B"
-0.0337978934707521,-2.4717472507809,"B"
-2.36013412119099,-1.14070499297386,"B"
1.61047994560907,-0.345949559265359,"B"
-0.360990484090793,-1.80804998679986,"B"
0.53697111506201,-1.83227221328341,"B"
0.477754340072265,-0.778149573177568,"B"
-0.93602769673677,-0.259245640270955,"B"
-0.241348587384308,-0.903939039000001,"B"
1.12682605448523,-0.235691802158392,"B"
-0.533281699047887,-0.706348550108817,"B"
-0.128152289703308,-1.16137473181356,"B"
2.77833653228999,-1.14612599793758,"B"
1.10596029844569,-1.29115110135889,"B"
-0.131296084593232,-1.06883741993866,"B"
0.102728452809182,-1.33488903645823,"B"
1.69417736340939,-0.972253544098373,"B"
1.13745769008187,-0.0933277446546276,"B"
0.836873428204724,-1.11094629920004,"B"
0.291443648539758,-0.620807309324385,"B"
0.664425628323705,-0.163671308610372,"B"
0.831617120132532,-0.145383288921081,"B"
-0.827829063684936,-1.65606950556375,"B"
-0.438690461801862,-0.0310590917776229,"B"
-0.470625416614319,-1.21907566244181,"B"
1.39758403949646,-0.913196736843558,"B"
-0.0654422521241125,-1.06067211234204,"B"
0.805128339458287,-0.918738517307035,"B"
-0.60223340476088,-0.359673071290331,"B"
2.24777903373406,-0.237742323355196,"B"
1.57423384121917,0.0288335937507673,"B"
0.0618887902285181,0.0476581131476692,"B"
2.39769882697106,-0.0319868015091546,"B"
0.310170378777601,1.35453766367106,"B"
2.15920015789931,-0.120571853864602,"B"
2.13858887602919,0.158750950367903,"B"
